wav,spec
5376.1948,8.987330909504633e-14
5377.0949,8.996552153907305e-14
5377.9951,8.990879292216631e-14
5378.8952,8.986041091600817e-14
5379.7954,8.981686548368108e-14
5380.696,8.970941572875161e-14
5381.5961,8.957766230180697e-14
5382.4963,8.949523101778666e-14
5383.3964,8.945480390412872e-14
5384.2966,8.936884008654772e-14
5385.1972,8.940566199568191e-14
5386.0973,8.962252764882698e-14
5386.9975,8.977595030700998e-14
5387.8976,8.979279164402107e-14
5388.7978,8.974667265865372e-14
5389.6984,8.96770847522965e-14
5390.5985,8.958204646626683e-14
5391.4987,8.951332882421906e-14
5392.3988,8.947956978081698e-14
5393.299,8.937598911107775e-14
5394.1996,8.923537383994067e-14
5395.0997,8.92153342935475e-14
5395.9999,8.928567824694214e-14
5396.9,8.922408043183505e-14
5397.8002,8.890853402448008e-14
5398.7008,8.869617792704244e-14
5399.6009,8.894908033253534e-14
5400.5011,8.92922218165845e-14
5401.4012,8.93587574096981e-14
5402.3014,8.936698415260594e-14
5403.202,8.94591530844845e-14
5404.1021,8.933921388146253e-14
5405.0023,8.890327223315323e-14
5405.9024,8.84477812873058e-14
5406.8026,8.826962042448007e-14
5407.7032,8.850844685899577e-14
5408.6033,8.899157965273321e-14
5409.5035,8.922136627631744e-14
5410.4036,8.903908949826798e-14
5411.3038,8.879140474262104e-14
5412.2044,8.886018252066495e-14
5413.1045,8.92029139178759e-14
5414.0047,8.946932648324817e-14
5414.9048,8.944449654522707e-14
5415.805,8.92607278317404e-14
5416.7056,8.921304261731506e-14
5417.6057,8.937742549406926e-14
5418.5059,8.952010130528711e-14
5419.406,8.950303278556443e-14
5420.3062,8.941643966292406e-14
5421.2068,8.935775327192483e-14
5422.1069,8.937807350959436e-14
5423.0071,8.944529843589517e-14
5423.9072,8.939943180653236e-14
5424.8074,8.914102639523266e-14
5425.708,8.896357955283483e-14
5426.6081,8.914437422255015e-14
5427.5083,8.946708432682842e-14
5428.4084,8.96319397104108e-14
5429.3086,8.939906165952214e-14
5430.2092,8.88178648330219e-14
5431.1093,8.848310955696567e-14
5432.0095,8.875343515150485e-14
5432.9096,8.912456430373442e-14
5433.8098,8.913511564101657e-14
5434.7104,8.890111903096304e-14
5435.6105,8.867886622481054e-14
5436.5107,8.869510426464321e-14
5437.4108,8.892740647602114e-14
5438.311,8.920392586645267e-14
5439.2116,8.944171301959937e-14
5440.1117,8.959855060995986e-14
5441.0119,8.965013500014632e-14
5441.912,8.96729194886237e-14
5442.8122,8.96652638161313e-14
5443.7128,8.964628413769562e-14
5444.6129,8.960170449012088e-14
5445.5131,8.940778565645464e-14
5446.4132,8.902553718244804e-14
5447.3134,8.857079538504962e-14
5448.214,8.836022084685331e-14
5449.1142,8.870665129496537e-14
5450.0143,8.927453916554827e-14
5450.9144,8.956583841523123e-14
5451.8146,8.962495972600266e-14
5452.7152,8.962266349734376e-14
5453.6154,8.959468868296572e-14
5454.5155,8.94966931799071e-14
5455.4156,8.915580041864737e-14
5456.3158,8.864138449978373e-14
5457.2164,8.847401212219772e-14
5458.1166,8.891330355829672e-14
5459.0167,8.941446984579493e-14
5459.9168,8.959388000396981e-14
5460.817,8.958917671294416e-14
5461.7176,8.95165706268132e-14
5462.6178,8.935679646309347e-14
5463.5179,8.909266482745347e-14
5464.418,8.888676155468767e-14
5465.3182,8.899478883837647e-14
5466.2188,8.927926053896501e-14
5467.119,8.93980325668819e-14
5468.0191,8.93797819499427e-14
5468.9192,8.942220345888612e-14
5469.8194,8.948331103308584e-14
5470.72,8.943535765335438e-14
5471.6202,8.936636887813875e-14
5472.5203,8.934779075848019e-14
5473.4204,8.931730217797791e-14
5474.3206,8.919348838466309e-14
5475.2212,8.911675407593168e-14
5476.1214,8.906853155986014e-14
5477.0215,8.871320409979248e-14
5477.9216,8.832233892099747e-14
5478.8218,8.846205573905038e-14
5479.7224,8.895806287594208e-14
5480.6226,8.92629849279303e-14
5481.5227,8.920068780236981e-14
5482.4228,8.899165746674649e-14
5483.323,8.894571528321882e-14
5484.2236,8.910360633140492e-14
5485.1238,8.929185143664257e-14
5486.0239,8.945814002920633e-14
5486.924,8.952794896871782e-14
5487.8242,8.936806163074502e-14
5488.7248,8.915763593860517e-14
5489.625,8.916618213180445e-14
5490.5251,8.946053098518172e-14
5491.4252,8.96061728324095e-14
5492.3254,8.952945093856836e-14
5493.226,8.943228753592597e-14
5494.1262,8.934517470376343e-14
5495.0263,8.926739405509206e-14
5495.9265,8.929906689628322e-14
5496.8266,8.933975502976346e-14
5497.7272,8.918364317696951e-14
5498.6274,8.895645353304761e-14
5499.5275,8.901348174418229e-14
5500.4277,8.930451183780937e-14
5501.3278,8.935730865147337e-14
5502.2284,8.908674590344302e-14
5503.1286,8.891046280059345e-14
5504.0287,8.898960876664402e-14
5504.9289,8.915697066827614e-14
5505.829,8.923479594184154e-14
5506.7296,8.906360884450961e-14
5507.6298,8.877552797065788e-14
5508.5299,8.877831653641815e-14
5509.4301,8.904129406356842e-14
5510.3302,8.917942636252157e-14
5511.2308,8.914542699051361e-14
5512.131,8.906080271996516e-14
5513.0311,8.898752034753295e-14
5513.9313,8.922041926546122e-14
5514.8314,9.057856480825406e-14
5515.732,9.444083330580595e-14
5516.6322,1.020542039161634e-13
5517.5323,1.1277922407381235e-13
5518.4325,1.2266985840266072e-13
5519.3326,1.2624838452143166e-13
5520.2332,1.211634456035539e-13
5521.1334,1.10715542237102e-13
5522.0335,1.0053785650799144e-13
5522.9337,9.393804789513633e-14
5523.8338,9.08549771217387e-14
5524.7344,8.978132152885647e-14
5525.6346,8.945732314522279e-14
5526.5347,8.92381991632806e-14
5527.4349,8.900086529830066e-14
5528.335,8.870720842471814e-14
5529.2356,8.842543754574121e-14
5530.1358,8.850008465333235e-14
5531.0359,8.894523090121827e-14
5531.9361,8.929501002753465e-14
5532.8362,8.939308898967484e-14
5533.7368,8.952123162505865e-14
5534.637,9.008637146689152e-14
5535.5371,9.186629333230636e-14
5536.4373,9.60825270169492e-14
5537.3374,1.0330052755698957e-13
5538.238,1.1152943634537239e-13
5539.1382,1.165069157342562e-13
5540.0383,1.152130747703532e-13
5540.9385,1.086199747085651e-13
5541.8386,1.0060316989714753e-13
5542.7392,9.449417097639799e-14
5543.6394,9.114439464632513e-14
5544.5395,8.974370265596552e-14
5545.4397,8.934065571245755e-14
5546.3398,8.930238593060615e-14
5547.2404,8.930940242588284e-14
5548.1406,8.93567010822268e-14
5549.0407,8.945018823383407e-14
5549.9409,8.951816070913392e-14
5550.841,8.957450295014761e-14
5551.7416,8.962826706900808e-14
5552.6418,8.959886824597542e-14
5553.5419,8.950136234722142e-14
5554.4421,8.937846936762661e-14
5555.3422,8.92608998834543e-14
5556.2428,8.92390678513535e-14
5557.143,8.93026531226681e-14
5558.0431,8.933436395145156e-14
5558.9433,8.936080653216124e-14
5559.8434,8.94128041907813e-14
5560.7441,8.94489892827742e-14
5561.6442,8.94398958736965e-14
5562.5443,8.939206052563301e-14
5563.4445,8.927766785031178e-14
5564.3446,8.91401598072838e-14
5565.2453,8.90820593110475e-14
5566.1454,8.910429250412078e-14
5567.0455,8.912642832522632e-14
5567.9457,8.914824423209369e-14
5568.8458,8.917107494295121e-14
5569.7465,8.909308581885532e-14
5570.6466,8.896222676332439e-14
5571.5467,8.902831732371454e-14
5572.4469,8.918284997385409e-14
5573.347,8.909373414931502e-14
5574.2477,8.904024576874353e-14
5575.1478,8.955174473719421e-14
5576.0479,9.06172847008573e-14
5576.9481,9.199791559681762e-14
5577.8482,9.345545456847325e-14
5578.7489,9.434729689801367e-14
5579.649,9.397281854697587e-14
5580.5491,9.264254063180324e-14
5581.4493,9.11733987681686e-14
5582.3494,9.003660485419156e-14
5583.2501,8.93729165179628e-14
5584.1502,8.915828177125697e-14
5585.0504,8.92068722974867e-14
5585.9505,8.9207491639489e-14
5586.8506,8.895851887209923e-14
5587.7513,8.85446740539179e-14
5588.6514,8.825684213247135e-14
5589.5516,8.818586148609433e-14
5590.4517,8.825325670631124e-14
5591.3518,8.847855938369984e-14
5592.2525,8.880156911235562e-14
5593.1526,8.893792332816413e-14
5594.0528,8.887122890634861e-14
5594.9529,8.87191064083234e-14
5595.853,8.863072743396268e-14
5596.7537,8.88726551797334e-14
5597.6538,8.914006198952101e-14
5598.554,8.904719362515702e-14
5599.4541,8.875702482327194e-14
5600.3542,8.865995436327334e-14
5601.2549,8.875840668763839e-14
5602.155,8.872245960129441e-14
5603.0552,8.853365483515289e-14
5603.9553,8.83955870119719e-14
5604.8554,8.854738628632166e-14
5605.7561,8.894402621855548e-14
5606.6562,8.930432771638894e-14
5607.5564,8.947237027666108e-14
5608.4565,8.947592161824464e-14
5609.3566,8.940996531644707e-14
5610.2573,8.937902246781409e-14
5611.1574,8.939115371480045e-14
5612.0576,8.942763234556289e-14
5612.9577,8.94616187934839e-14
5613.8579,8.946442712851773e-14
5614.7585,8.933981243574416e-14
5615.6586,8.889713104734542e-14
5616.5588,8.832392477118628e-14
5617.4589,8.823053895164104e-14
5618.3591,8.868601314955498e-14
5619.2597,8.903655001613782e-14
5620.1598,8.907148002032648e-14
5621.06,8.906371922673778e-14
5621.9601,8.913008658744827e-14
5622.8603,8.923767649378189e-14
5623.7609,8.927747874331194e-14
5624.661,8.907981291766853e-14
5625.5612,8.877842301747183e-14
5626.4613,8.87549697171633e-14
5627.3615,8.900915777135222e-14
5628.2621,8.921454894109977e-14
5629.1622,8.927705696651963e-14
5630.0624,8.935391581720002e-14
5630.9625,8.9409894030001e-14
5631.8627,8.940610199887634e-14
5632.7633,8.938750996564562e-14
5633.6634,8.935282129271052e-14
5634.5636,8.926860124276645e-14
5635.4637,8.92541161577912e-14
5636.3639,8.924501547279567e-14
5637.2645,8.918681574500533e-14
5638.1646,8.907289344220529e-14
5639.0648,8.899093919667584e-14
5639.9649,8.90383015242589e-14
5640.8651,8.913745820786806e-14
5641.7657,8.909586723226793e-14
5642.6658,8.902695856698007e-14
5643.566,8.91216239917037e-14
5644.4661,8.920833658786059e-14
5645.3663,8.92417105896198e-14
5646.2669,8.926694884466904e-14
5647.167,8.924805161967099e-14
5648.0672,8.925762198929146e-14
5648.9673,8.930263361869324e-14
5649.8675,8.93467227984308e-14
5650.7681,8.932217334655707e-14
5651.6683,8.926724013349702e-14
5652.5684,8.928722736649429e-14
5653.4685,8.932451464322175e-14
5654.3687,8.934278065447016e-14
5655.2693,8.927436048723157e-14
5656.1695,8.915079181974711e-14
5657.0696,8.912930809573772e-14
5657.9697,8.909296140945003e-14
5658.8699,8.874770281057412e-14
5659.7705,8.837587178730716e-14
5660.6707,8.84901335048384e-14
5661.5708,8.892028665755332e-14
5662.4709,8.909691439533256e-14
5663.3711,8.893999053629797e-14
5664.2717,8.880059688210476e-14
5665.1719,8.895870680253767e-14
5666.072,8.92049705323184e-14
5666.9721,8.928905618518308e-14
5667.8723,8.920974418686998e-14
5668.7729,8.913322594421709e-14
5669.6731,8.913446431528983e-14
5670.5732,8.915849524310527e-14
5671.4733,8.921516446064906e-14
5672.3735,8.930781488620219e-14
5673.2741,8.943266077253565e-14
5674.1743,8.95019182183206e-14
5675.0744,8.948609863905934e-14
5675.9746,8.940079597770116e-14
5676.8747,8.936300274128001e-14
5677.7753,8.941873673290814e-14
5678.6755,8.944609378064144e-14
5679.5756,8.935654342256485e-14
5680.4758,8.929051459871671e-14
5681.3759,8.932983933694956e-14
5682.2765,8.933788160874283e-14
5683.1767,8.919115876973021e-14
5684.0768,8.903157717808154e-14
5684.977,8.900283832768487e-14
5685.8771,8.905519267130918e-14
5686.7777,8.910826711384015e-14
5687.6779,8.907827767648822e-14
5688.578,8.90110993936142e-14
5689.4782,8.89701267030816e-14
5690.3783,8.907273914655556e-14
5691.2789,8.924966325107962e-14
5692.1791,8.93671881237439e-14
5693.0792,8.939526360922147e-14
5693.9794,8.941363984891845e-14
5694.8795,8.93993168713416e-14
5695.7801,8.934409540478107e-14
5696.6803,8.931832788091812e-14
5697.5804,8.940664571874287e-14
5698.4806,8.942444344392813e-14
5699.3807,8.92553229313842e-14
5700.2813,8.914346434160172e-14
5701.1815,8.908937569603936e-14
5702.0816,8.898185769632073e-14
5702.9818,8.88998856573969e-14
5703.8819,8.893897767251581e-14
5704.7825,8.906381616076609e-14
5705.6827,8.916136191484424e-14
5706.5828,8.911213101827624e-14
5707.483,8.89774413688533e-14
5708.3831,8.88428953763221e-14
5709.2838,8.862778244925852e-14
5710.1839,8.838434257582532e-14
5711.084,8.831475102150058e-14
5711.9842,8.839907868231822e-14
5712.8843,8.845552357732336e-14
5713.785,8.865242498318644e-14
5714.6851,8.898682116066768e-14
5715.5852,8.914074681187844e-14
5716.4854,8.915978896926356e-14
5717.3855,8.924749743011141e-14
5718.2862,8.927249722042183e-14
5719.1863,8.924389527146359e-14
5720.0864,8.93239161184275e-14
5720.9866,8.941584898638474e-14
5721.8867,8.942340960840111e-14
5722.7874,8.945724617783216e-14
5723.6875,8.951838215144579e-14
5724.5876,8.95159414025872e-14
5725.4878,8.94833367300899e-14
5726.3879,8.943448883673782e-14
5727.2886,8.937028208238838e-14
5728.1887,8.931259527850982e-14
5729.0889,8.929683716985448e-14
5729.989,8.936140804841389e-14
5730.8891,8.944158142357048e-14
5731.7898,8.943220176624167e-14
5732.6899,8.930409809610188e-14
5733.5901,8.925089410589656e-14
5734.4902,8.938675459213349e-14
5735.3903,8.948309855355685e-14
5736.291,8.950222119627106e-14
5737.1911,8.945796592023072e-14
5738.0913,8.943867837501922e-14
5738.9914,8.948715172827424e-14
5739.8915,8.945880323046204e-14
5740.7922,8.942133190189544e-14
5741.6923,8.942969584979796e-14
5742.5925,8.939893261725898e-14
5743.4926,8.94053157562278e-14
5744.3928,8.94480102363268e-14
5745.2934,8.947299724292894e-14
5746.1935,8.949197288712541e-14
5747.0937,8.947047371955639e-14
5747.9938,8.93989818908637e-14
5748.894,8.927239721865471e-14
5749.7946,8.92819242533387e-14
5750.6947,8.953250278902002e-14
5751.5949,8.99886766210114e-14
5752.495,9.095775542798305e-14
5753.3952,9.291975153821432e-14
5754.2958,9.59853293259402e-14
5755.1959,9.924815156796615e-14
5756.0961,1.0099493012300634e-13
5756.9962,1.000622763056773e-13
5757.8964,9.704734691548655e-14
5758.797,9.373316381573294e-14
5759.6971,9.135005834702145e-14
5760.5973,9.010160751372015e-14
5761.4974,8.95780334013407e-14
5762.3976,8.933581332441188e-14
5763.2982,8.914068628671116e-14
5764.1983,8.899354610450182e-14
5765.0985,8.907722899540004e-14
5765.9986,8.931430029898793e-14
5766.8988,8.946947100990682e-14
5767.7994,8.948422156001848e-14
5768.6995,8.948499165194075e-14
5769.5997,8.948963682054858e-14
5770.4998,8.947550256777743e-14
5771.4,8.94288656005589e-14
5772.3006,8.939526527462814e-14
5773.2008,8.938028566557771e-14
5774.1009,8.938217763708803e-14
5775.001,8.937004259784654e-14
5775.9012,8.9292771685046e-14
5776.8018,8.929002931918103e-14
5777.702,8.941000469452611e-14
5778.6021,8.947020725831253e-14
5779.5022,8.945624166543046e-14
5780.4024,8.940853432806396e-14
5781.303,8.927440251220145e-14
5782.2032,8.904564857939228e-14
5783.1033,8.890964327399872e-14
5784.0034,8.895718761105918e-14
5784.9036,8.902489305989501e-14
5785.8042,8.899354149303578e-14
5786.7044,8.902880257545897e-14
5787.6045,8.922898684464777e-14
5788.5047,8.938276787751077e-14
5789.4048,8.940357761451246e-14
5790.3054,8.943171060484655e-14
5791.2056,8.93450655981966e-14
5792.1057,8.914991203454438e-14
5793.0059,8.910103378553465e-14
5793.906,8.920076960583666e-14
5794.8066,8.933358805524656e-14
5795.7068,8.941231963678757e-14
5796.6069,8.946607157766283e-14
5797.5071,8.946117838246181e-14
5798.4072,8.930912770269239e-14
5799.3078,8.918692233019383e-14
5800.208,8.925642971392979e-14
5801.1081,8.944895220977087e-14
5802.0083,8.95584874256206e-14
5802.9084,8.957060251416345e-14
5803.809,8.956343478009248e-14
5804.7092,8.950713319000025e-14
5805.6093,8.93810912479078e-14
5806.5095,8.929514648929432e-14
5807.4096,8.924532492987294e-14
5808.3102,8.926933263182107e-14
5809.2104,8.93605433512527e-14
5810.1105,8.938442192210226e-14
5811.0107,8.94016793954083e-14
5811.9108,8.948330450794726e-14
5812.8114,8.950924461444529e-14
5813.7116,8.946106343054778e-14
5814.6117,8.944552199010763e-14
5815.5119,8.941155852905168e-14
5816.412,8.932677771394299e-14
5817.3127,8.925122745597906e-14
5818.2128,8.926772196528275e-14
5819.1129,8.938769495863836e-14
5820.0131,8.952908635886468e-14
5820.9132,8.958563714885932e-14
5821.8139,8.958979529255619e-14
5822.714,8.957242563011315e-14
5823.6141,8.952056973830749e-14
5824.5143,8.947407686787624e-14
5825.4144,8.947390450986497e-14
5826.3151,8.948717146479857e-14
5827.2152,8.948599567849525e-14
5828.1153,8.953558613648401e-14
5829.0155,8.959660282372277e-14
5829.9156,8.957501408975234e-14
5830.8163,8.953500153630157e-14
5831.7164,8.948305836388982e-14
5832.6166,8.942819120758894e-14
5833.5167,8.942659457065064e-14
5834.4168,8.948258244559881e-14
5835.3175,8.954670900723943e-14
5836.2176,8.954475454509448e-14
5837.1178,8.947871521084072e-14
5838.0179,8.942532631943666e-14
5838.918,8.937659741029423e-14
5839.8187,8.935539460465882e-14
5840.7188,8.941420929238291e-14
5841.619,8.949496166950325e-14
5842.5191,8.954036287734449e-14
5843.4192,8.956221207444139e-14
5844.3199,8.956772535006246e-14
5845.22,8.952113374719518e-14
5846.1202,8.94489928977674e-14
5847.0203,8.943809497047351e-14
5847.9205,8.936918412964195e-14
5848.8211,8.932783823681884e-14
5849.7212,8.944739701673576e-14
5850.6214,8.95286373351212e-14
5851.5215,8.950201918901276e-14
5852.4217,8.94711969263073e-14
5853.3223,8.935243649570383e-14
5854.2224,8.918473463562342e-14
5855.1226,8.910149969632937e-14
5856.0227,8.917912112285494e-14
5856.9229,8.922767397687055e-14
5857.8235,8.907558305275241e-14
5858.7236,8.880117850547724e-14
5859.6238,8.876816231757046e-14
5860.5239,8.898337478826794e-14
5861.4241,8.91562308180297e-14
5862.3247,8.923101437359937e-14
5863.2248,8.918543079522723e-14
5864.125,8.915907366417633e-14
5865.0251,8.926724957051914e-14
5865.9253,8.940689106972437e-14
5866.8259,8.939236442387103e-14
5867.726,8.925525164153533e-14
5868.6262,8.918488671528165e-14
5869.5263,8.93706089291918e-14
5870.4265,9.042264273013013e-14
5871.3271,9.564684015982633e-14
5872.2273,1.1783760685663733e-13
5873.1274,1.9045810129075655e-13
5874.0275,3.694672776881105e-13
5874.9277,6.942961169495314e-13
5875.8283,1.1071191982267323e-12
5876.7285,1.4224053339890575e-12
5877.6286,1.4490415414126965e-12
5878.5287,1.1694622684387138e-12
5879.4289,7.575708458215944e-13
5880.3295,4.1114511843178884e-13
5881.2297,2.099865120712043e-13
5882.1298,1.2452133975928041e-13
5883.03,9.729537994104875e-14
5883.9301,9.064531874863585e-14
5884.8307,8.933970216942658e-14
5885.7309,8.909038320995956e-14
5886.631,8.909821355225107e-14
5887.5312,8.915814477674306e-14
5888.4313,8.906747573256127e-14
5889.3319,8.866834628151467e-14
5890.2321,8.773319779641636e-14
5891.1322,8.662675687413892e-14
5892.0324,8.656247386277796e-14
5892.9325,8.746735069757207e-14
5893.8331,8.817025516947747e-14
5894.7333,8.848468074316418e-14
5895.6334,8.834901908785552e-14
5896.5336,8.76147555556743e-14
5897.4337,8.699254244933038e-14
5898.3343,8.746745463609194e-14
5899.2345,8.839281777405537e-14
5900.1346,8.879268237915793e-14
5901.0348,8.888661073301242e-14
5901.9349,8.901852335029837e-14
5902.8355,8.918253857809304e-14
5903.7357,8.930045207394512e-14
5904.6358,8.937484756745474e-14
5905.536,8.940444633498124e-14
5906.4361,8.935855765495464e-14
